blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,647,23,325,601,101,4,3473,814,185,561,61,2,268,50,113,563,63,2,660,0,113,523,23,0,0,0,185,542,42,1,162,0,300,586,86,4,5285,785,215,574,74,3,340,68,168,626,126,6,2930,0,168,523,23,0,0,0
738,853,353,11,2206,500,860,969,469,16,9440,1632,924,926,426,15,3718,362,470,920,420,13,2935,281,508,774,269,4,664,408,768,839,339,11,2331,47,836,982,482,16,13543,1732,924,933,433,15,2495,600,481,902,402,14,5125,91,450,737,237,0,1000,0
1398,1406,456,16,3924,1595,1014,1146,221,19,11725,2586,1663,1494,259,24,7469,962,545,1043,93,13,3663,1132,752,930,50,5,1647,1125,1386,1541,1041,19,4564,1118,1340,1895,1395,24,18461,2667,1385,1168,168,22,4605,1229,1062,1547,1047,23,7762,958,879,1297,497,0,2417,777
2030,1654,304,24,6233,2644,1314,1370,445,24,15195,2762,2517,2078,843,33,11979,2060,1059,1431,481,25,5454,1140,1204,1148,268,7,2238,1133,2065,1920,520,31,7917,1577,1791,2248,1748,36,28816,3546,1965,1537,187,34,8068,2722,1344,1879,454,33,10206,958,1161,1431,131,0,3080,842
2678,2186,836,35,13936,2700,1894,1693,768,34,22964,3884,3165,2423,388,44,15843,2072,1421,1750,800,36,7202,1574,1504,1339,459,10,3231,1458,2402,2155,245,38,10214,1596,2177,2564,339,44,36762,4437,2397,1824,474,41,11336,2750,1763,2308,878,47,14919,958,1580,1650,350,0,3671,1104
2987,2313,963,35,13938,2867,2083,2063,38,36,24589,5038,3649,2993,958,53,20121,3115,1956,2160,1210,46,10869,2041,1705,1473,118,10,3952,2259,3264,2616,706,55,14353,1630,2558,3051,326,48,38194,5735,3041,2345,995,55,17632,3219,2135,2876,1446,51,19086,1724,1748,2083,123,0,4294,2168
3661,2561,1211,42,15804,3388,2746,2548,523,44,32634,5754,4252,3434,349,59,22396,3553,2543,2512,1562,56,15005,2129,1888,1677,242,11,4228,3135,3797,2985,1070,66,18084,1723,2939,3376,651,56,47718,6479,3322,2750,200,58,19837,4548,2446,3151,71,57,21770,1937,1999,2258,298,0,4382,2298
4030,2775,1425,47,16798,3600,3547,2981,956,60,49030,7111,4906,3799,714,71,29445,3669,2793,2842,587,64,17434,2159,2138,1923,488,14,5700,3164,4536,3432,1517,82,23364,1727,3522,3899,249,64,59360,7442,3908,3018,468,67,23665,4911,3247,3618,538,74,29140,1937,2061,2392,282,0,4382,2360
