blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,742,234,300,586,86,4,5538,703,246,607,107,5,1343,384,168,605,105,5,1450,85,168,523,23,0,0,0,61,547,47,1,244,258,325,601,101,4,3942,586,184,554,54,2,946,361,113,584,84,3,1193,0,113,523,23,0,0,7
738,790,290,8,2978,705,817,886,386,12,8851,1290,865,947,447,15,3779,942,493,874,374,13,3586,338,431,692,192,2,575,83,738,851,351,11,2280,865,725,888,383,12,8949,1122,601,749,249,6,2524,1043,508,948,448,14,3482,236,508,759,259,3,623,460
1477,1176,676,21,7025,1132,1086,1781,1281,14,10682,2244,1182,1314,154,19,5023,1505,706,1134,634,18,5310,466,707,908,408,4,1490,193,1293,1072,572,17,3452,1439,910,1031,176,13,9586,2002,1126,1016,516,13,4955,2264,696,1190,690,21,4582,607,726,915,415,4,754,592
1910,1487,287,29,7992,1153,1304,2412,12,18,12465,2325,1665,1911,136,25,7599,2282,1048,1874,1374,25,6878,789,1008,1297,197,7,2697,1174,1786,1397,197,27,6154,1519,941,1273,118,13,12140,3044,1464,1550,200,20,6376,2919,757,1362,112,21,4985,1105,757,1099,74,4,1065,1295
2649,1914,714,44,10517,1200,1669,2742,342,26,20997,3156,2313,2165,390,33,10497,2519,1329,2172,72,36,9167,888,1288,1432,332,7,3073,1293,2094,1583,383,30,6555,1679,1576,1682,527,25,18190,3815,2020,1837,487,27,8880,3490,1001,1611,361,28,6564,1105,1001,1276,251,6,1411,1311
2787,2147,947,51,14100,1223,1690,2878,478,26,21477,3156,2858,2653,88,37,12330,3709,1707,2497,397,48,12003,967,1513,1606,431,9,3995,2220,3048,2009,9,46,10997,1760,1842,2130,100,29,22269,4521,2705,2298,198,30,10226,4404,1503,2019,169,41,11899,1218,1320,1514,489,8,1756,1354
3679,2640,1440,70,19994,1600,2472,3352,952,43,35472,4332,3525,3041,476,51,18524,4574,2105,2767,662,53,14035,1686,1819,1828,653,11,4968,2991,3048,2131,131,46,11533,2214,2006,2301,266,31,22707,4521,3245,2554,454,35,13570,5726,1673,2252,402,44,13121,2237,1434,1725,295,11,2674,1689
4171,3049,1849,76,24194,1928,2894,3575,1175,48,42924,5159,3999,3876,11,58,22060,4629,2444,3156,176,61,17821,2250,2096,2275,225,13,6389,3289,3696,2442,442,54,14270,3234,2386,2518,483,35,27150,5511,3893,2906,806,46,16947,5738,1872,2500,50,52,16638,2834,1633,1880,75,12,3491,2866
