blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,372,0,320,601,101,4,4953,750,123,578,78,2,817,287,113,563,63,2,368,154,113,523,23,0,221,193,185,584,84,3,212,79,295,586,86,4,6308,798,338,627,127,6,1793,464,113,584,84,3,285,0,113,563,63,0,278,0
585,783,58,7,1877,1071,493,788,213,8,7864,1858,900,907,407,12,2920,444,324,776,276,7,1835,430,262,678,28,1,895,1075,866,1283,783,17,3027,774,811,1077,577,12,10392,1305,666,1379,129,7,2942,1153,578,1234,734,14,2226,526,578,959,459,0,1878,325
1477,1211,486,23,4691,1527,688,1011,436,12,9097,2271,1238,1147,-103,17,4512,448,1094,1176,676,21,4016,792,262,813,163,1,895,1075,1113,1469,169,20,4847,1028,908,1290,790,16,12814,1426,1290,1728,478,18,5362,1517,762,1423,223,18,2703,526,616,1114,239,0,2068,369
2063,1529,804,32,8691,2283,1153,2357,1782,19,13023,3400,1886,1467,217,25,8564,771,1479,1832,1332,26,6241,1520,818,1249,599,3,3132,2142,1698,1787,487,29,9246,2115,1091,1743,218,20,14295,2372,1384,1892,192,21,8045,2373,1250,2143,943,24,4283,1452,1019,1362,52,1,3107,1150
2401,1757,32,38,10494,3481,1462,2678,503,26,19935,3976,2625,1967,367,41,14935,1021,1517,1981,296,27,7696,2401,917,1384,134,3,3518,2718,2659,2474,1174,43,15253,2526,1525,2131,606,24,17764,2866,1873,2333,633,37,14064,2688,1856,2464,414,33,6276,1791,1457,1617,307,1,4686,1891
3045,2087,362,50,13758,3538,1836,2976,801,34,26207,4543,3178,2302,702,52,18562,1069,1777,2468,348,32,8616,2634,1130,1697,447,5,3959,3106,2875,2678,178,47,17164,2766,2156,2546,1021,36,25449,3700,2557,4085,2385,49,20845,2923,2440,2784,184,45,9370,1850,1605,2051,91,1,5558,2230
3547,2379,649,57,17276,4568,2025,3178,53,38,29641,6018,3611,2628,28,60,22859,2407,2197,2772,652,40,10828,2634,1302,1896,241,8,4599,4089,3583,3073,573,60,22242,3605,2199,3053,243,36,25493,3739,3744,5284,184,55,26239,4496,2874,3198,598,54,14179,1875,2095,2415,450,5,6736,2633
4008,2614,234,63,20042,5191,2214,3411,286,42,37475,7107,4073,2976,-124,69,28406,4325,2605,3148,1028,51,17137,3175,1777,2138,483,11,6928,5278,4007,3351,846,68,26375,4503,2742,3405,595,44,32765,4231,4953,6235,1135,67,36075,5636,3252,3467,867,62,19426,3057,2227,2616,136,5,8091,2853
