blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,1,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,559,59,1,492,69,300,591,91,4,5876,648,276,587,87,4,720,4,168,626,126,6,864,18,168,523,23,0,792,38,185,584,84,3,618,166,300,586,86,4,5035,492,185,581,81,3,421,104,37,542,42,1,554,86,37,523,23,0,0,0
738,810,310,7,2834,379,851,996,496,16,10900,1370,924,946,446,16,2913,347,545,955,455,15,2938,137,545,832,332,2,2602,124,833,972,472,15,3261,642,676,886,386,12,8701,749,738,881,381,14,3002,767,412,870,370,12,2540,432,412,699,199,2,564,204
1325,1166,666,15,5253,1122,935,1119,619,16,11749,2196,1128,1148,648,21,3834,1250,901,1253,753,25,4414,223,901,1141,641,5,4863,577,1477,1325,825,27,5663,1651,1040,1532,1032,13,10668,1467,1520,1752,1252,21,6906,1597,901,1259,759,25,5074,797,901,929,429,5,1911,726
1848,1506,306,25,6381,1367,1378,1426,321,23,16890,2727,1991,1576,601,37,7054,1777,1325,1941,1441,30,6233,1101,1482,2063,1563,9,8058,1241,1757,1447,97,27,6133,1719,1214,1735,60,17,12098,1606,1830,2015,190,27,9120,2119,977,1402,52,26,6599,1458,977,1063,38,5,2366,1568
2649,1952,752,39,9715,1695,1637,1665,560,29,19234,3033,2893,2222,1247,48,11099,2630,1443,2113,133,32,6769,1132,1654,2257,122,9,8662,1790,2280,1696,346,33,8337,2222,1611,2388,138,21,13465,2086,2570,2388,263,39,13388,3398,1490,1842,492,41,10066,1458,1459,1325,300,9,5827,1581
2711,2105,155,40,10145,1695,2045,1897,792,37,27459,4195,3078,2409,79,51,12445,3666,1969,2403,423,42,10588,1464,1804,2487,347,10,11275,2122,3142,2091,741,49,11272,2243,1894,2615,365,26,18506,2561,2723,2574,449,43,15594,4068,1682,2068,718,46,12004,1975,1691,1484,459,10,6399,2098
3454,2666,716,47,15732,3605,2665,2247,1137,46,33798,4808,3385,2643,313,58,15168,3862,2460,3262,1282,51,15133,2187,2196,2944,804,13,13068,2280,3993,2592,1242,58,14985,4135,2386,3201,951,27,19463,3496,3425,3180,55,54,20190,4129,1851,2301,201,52,12790,2776,1859,1670,170,12,7919,3437
3826,2949,399,52,18914,3760,2923,2447,62,50,36001,5168,4003,3209,879,70,22639,3987,2714,3828,198,54,17904,2663,2449,3229,164,14,14620,2452,4178,2785,260,62,16226,4157,2776,3459,219,33,25048,3784,4111,3757,627,67,27766,4385,1888,2429,329,52,13443,3677,2050,1826,326,13,8276,4216
4124,3237,687,59,22598,3988,3369,2819,429,55,43282,5975,4447,3424,1094,76,26062,4397,2899,3976,346,55,18950,3798,2638,3562,497,16,17151,2452,4765,3511,986,73,21956,4427,2968,4314,1074,34,26628,4295,4671,4084,949,78,31542,5095,2466,3202,1102,68,18140,4305,2629,2325,825,17,12452,5343
5018,3840,1290,75,28101,4393,3658,3152,762,59,53706,6813,5089,4077,506,86,32065,5328,3331,4298,668,63,20771,3798,2772,3942,112,16,17630,3382,5228,3744,1219,76,23534,5420,3422,4633,1393,42,36046,4907,5250,4438,1303,88,35824,5715,2561,3400,425,69,19088,5151,2652,2475,95,18,12848,6180
5234,4072,-228,79,30611,4434,4278,3538,48,71,60085,7308,5613,4434,864,97,39424,5802,3689,4675,1040,74,25034,3936,3092,4082,252,16,18992,3382,5780,4046,21,87,28093,5783,3696,4845,270,46,37172,4907,5898,4840,265,101,41220,6681,3181,3844,869,83,23717,5162,2872,2715,335,20,13352,6361
5973,4444,144,87,36795,4961,4711,4206,711,81,67904,7534,6374,4979,309,101,41999,7598,4121,5336,1701,84,29674,3993,3316,4641,811,16,21984,3515,6382,4354,324,97,31356,7226,4303,5191,616,55,48737,6088,6067,5048,398,106,44913,7985,3823,4228,1253,100,31043,5426,3096,2886,506,21,13651,6373
5973,4567,266,87,37985,6481,5384,4562,1067,90,79779,8345,7112,5815,1145,112,54534,8503,4199,5498,150,85,30792,4009,3931,5131,1301,16,23475,3977,7171,5215,1185,109,38695,9432,4655,5463,73,55,52191,7410,6611,5403,153,116,49233,9265,4073,4529,254,106,32415,5687,3420,3149,294,24,16700,6380
6559,5004,64,98,45211,6572,5949,5359,1859,93,83423,8633,7637,6168,278,122,60422,8655,4968,5935,232,91,34724,5999,4221,5777,637,16,26480,4207,7631,5470,240,117,44005,9590,5185,5738,348,62,59486,9299,6959,5939,689,121,53011,10026,4422,4803,228,110,35110,7271,3546,3365,210,24,17713,8178
7186,5556,616,112,60604,7026,6423,5831,2331,101,93305,9681,8613,6745,854,140,76392,10198,5089,6124,421,91,37592,6259,4809,6083,933,21,28274,4207,8404,5993,763,132,51405,9695,5648,6079,389,70,73337,9758,7763,6446,1191,134,60455,10803,5131,5248,673,124,41829,7287,3805,3545,385,25,18828,9173
7980,6383,1443,125,70653,7201,6610,6059,259,102,94794,10542,9352,7188,223,155,87274,10548,5236,6318,260,94,39383,8026,5050,6318,218,21,28822,4207,9145,6425,1195,145,58492,10720,6032,6566,876,75,78629,11621,8411,6847,292,146,68168,10836,5817,6037,1457,136,50079,7721,4053,3838,678,26,19859,9592
8628,7021,2081,137,82008,7268,7303,6659,859,116,110933,11339,10904,8302,1337,171,102592,12762,5391,6590,532,97,41582,8026,5463,6891,791,25,34804,4445,9780,6897,1667,158,65966,11853,6081,6753,313,76,81337,11774,8811,7402,247,153,76383,12828,6291,6512,422,149,54368,7739,4596,4175,1015,29,22314,10411
8904,7377,337,142,87569,7393,7521,6911,1111,120,117526,12832,11123,8633,308,177,112283,13128,5406,7067,1009,97,46344,8406,5478,7086,986,25,39417,5683,10053,7069,249,161,69122,11869,6435,6990,550,80,84680,13767,8830,7565,410,154,78563,14421,6825,6830,740,159,59673,8104,4737,4316,181,29,22314,10653
9708,7925,885,156,98908,7393,8680,7581,1781,134,136689,14733,11978,9065,740,187,123978,16278,6406,7515,1457,108,51473,8426,5799,7526,887,25,41696,7509,10448,7414,594,170,75192,12137,6484,7128,463,81,85435,15291,9851,8635,1480,169,90522,16542,7441,7203,123,170,68142,9825,5198,4480,345,30,23033,10653
