blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,84,0,0,500,0,0,0,0,0,500,0,0,0,0,15,510,5,1,1,0,15,500,50,0,0,6,0,500,0,0,0,0,0,500,0,0,0,0,15,515,15,0,2,77
208,563,63,2,421,74,348,616,111,5,3265,797,276,620,120,6,1305,59,113,584,84,3,1035,94,113,583,83,0,520,385,200,602,97,4,522,26,445,621,171,6,4365,838,246,607,107,5,1029,93,131,598,98,4,897,217,147,559,59,1,508,342
545,783,283,8,1602,905,858,969,464,17,12857,2086,893,973,473,17,3103,119,357,1011,161,5,2600,856,418,1559,459,3,2240,1101,939,997,492,16,3402,496,1026,1062,612,20,13548,1727,924,966,466,17,3671,183,470,1625,25,10,3210,1054,372,830,30,2,1088,1105
1224,1064,564,15,3520,1584,1295,1780,175,25,17246,3594,1243,1258,8,24,5170,1191,742,1613,763,11,4545,1813,500,1899,24,3,2407,1998,1401,1288,783,23,5181,1044,1453,1631,1181,28,18243,3137,1351,1593,1093,22,5789,839,859,3239,1639,15,5857,1448,587,1139,264,2,1165,1877
1632,1333,383,21,6569,2019,1427,1993,388,29,18793,3945,1890,1613,363,36,8861,1200,894,1840,340,14,6138,1813,652,2118,243,3,3073,2481,2140,1645,1140,32,10551,1243,1659,1871,336,32,21492,3762,1999,1935,1435,33,9628,1031,1388,3675,2075,29,7961,1579,870,1379,504,5,1717,2672
2216,1624,674,30,8294,2205,1974,2367,762,41,31134,5117,2538,1959,9,47,12498,1531,1348,3168,493,20,8368,2570,820,2558,233,3,3466,2915,2726,2023,368,43,14265,1548,1990,2155,620,40,33033,4760,2647,2321,1821,46,16053,1213,1479,4139,89,30,9407,2244,908,1663,388,5,1863,2869
2802,1872,222,37,12149,3616,2324,2847,1242,45,37598,6107,2808,2447,497,51,13851,1531,1915,3826,1151,29,12650,3087,1275,2871,541,5,4340,3848,3651,2734,329,52,19492,2595,2214,2347,812,44,36702,6394,2954,2515,215,51,18185,1217,1835,4495,145,41,12840,3370,1172,1910,160,8,2883,3552
3388,2161,511,43,14525,3749,2811,3091,151,53,41754,6608,3393,2788,838,62,16360,2179,2249,4123,223,36,16519,3099,1333,3005,225,5,5144,3848,4115,3066,661,60,22309,3278,2415,2574,189,47,41005,6894,3663,2890,590,63,25736,1327,2422,4875,525,53,16336,3422,1172,2045,295,8,3077,3786
3816,2443,793,48,19612,4884,3398,3479,539,61,50103,9074,3759,3257,382,65,17968,2179,2864,4664,764,49,24994,3288,1890,3556,776,5,6234,4556,4607,3570,1165,68,26126,3806,3117,3437,1052,55,50745,9320,4348,3512,1212,75,32932,2164,2863,5243,893,67,21106,4894,1491,2221,471,10,3716,4428
4245,2698,1048,56,23356,5401,3751,3762,387,69,64020,9926,4342,3537,662,75,23698,2864,3263,5200,1300,63,33139,3958,2265,4026,1241,6,7955,4652,5377,4030,1625,82,32804,4104,3605,3735,450,63,59281,10117,4839,3739,1439,82,37905,3362,3177,5533,578,76,24351,5332,1725,2421,221,12,4565,4675
4954,3099,549,69,26144,5731,4452,4957,1582,77,74429,11387,4547,3785,60,75,24448,4397,3967,5730,350,73,39206,4171,2444,4315,730,6,8191,5340,5745,4328,273,91,38658,4289,3796,4028,743,63,60280,11992,5289,4021,436,91,41644,3394,3403,6431,176,76,26593,6622,2224,2595,320,14,5648,5900
5616,3393,843,81,32110,6459,4731,5195,390,83,82396,12051,5088,4357,632,88,31546,4932,4706,6161,781,88,45684,4171,2613,4516,131,6,8508,5533,6408,5254,1199,105,44804,5026,4314,4515,1230,71,69574,12549,5654,4338,263,100,45217,3900,4142,6869,614,91,36063,6762,2293,2729,104,14,5648,6146
6232,3592,1042,85,34498,7506,5470,6288,1478,90,96784,14139,5878,4968,1243,97,37055,6179,5286,7060,1680,92,53071,5248,3349,4935,550,8,9726,7494,6961,5576,1521,115,53701,5756,4559,4783,1498,75,75748,14927,5964,4839,764,105,50280,7603,4468,7146,891,97,39923,8184,2398,2957,327,15,5933,7736
7224,4166,116,90,37769,8079,6023,6604,104,99,106530,15358,6243,5288,313,106,41198,6359,5811,7434,129,102,59721,5248,3405,5135,225,8,10135,7581,7084,5720,215,116,55345,6204,4972,5098,998,83,83943,15798,6117,5008,133,108,51682,8324,4748,7416,361,106,43875,8223,2882,3158,378,18,6994,7743
8059,4578,528,98,43676,9279,7053,7474,974,112,117800,16910,6837,5652,677,116,45128,8000,6599,8103,798,117,69282,6598,3612,5276,16,8,10936,7866,7484,6031,526,123,63015,7844,5476,5455,1350,92,93560,16181,6765,5398,523,120,59571,8448,5289,7776,721,116,52706,9333,3200,3344,263,20,8341,9486
8707,4977,927,110,51518,9439,7488,7913,98,120,135325,17481,7897,6480,1500,129,53023,8655,7205,8528,423,119,71723,8519,4523,5881,616,9,11624,10185,7855,6345,840,130,67815,7844,6200,5802,1697,100,101723,18690,7436,5799,919,131,65241,8734,6235,9518,2458,128,62392,11553,3939,3769,679,22,8890,11248
9145,5249,399,110,53449,11339,7864,8377,562,123,139815,20182,7928,6617,287,130,53400,10589,7577,8845,740,126,78401,10228,4523,6021,156,9,11624,10185,8320,7225,50,130,70349,9872,6801,6265,460,101,103984,19241,8414,6329,1449,142,73872,11121,7042,9955,445,132,66084,11778,4499,4724,1179,23,9202,11594
9738,5588,338,116,58896,11438,8372,8919,1029,128,143002,20337,8599,7319,989,139,59469,12072,7769,9003,298,128,82008,10228,5174,6459,584,13,12649,11019,9244,8168,993,147,84077,10030,7456,6752,947,114,121764,19474,8816,6675,470,148,77413,11121,7311,10327,817,139,73911,13854,4814,4945,445,24,9556,13413
10599,6070,820,124,65702,12981,9077,9425,1535,140,163983,23233,9621,8134,1804,152,69559,12072,8571,10357,1652,135,93894,11025,6203,7269,1394,14,13812,11401,9521,8460,1285,152,91152,11910,7863,6934,79,120,127126,22297,9243,7021,816,157,84361,11669,7781,10693,828,149,80759,14106,5058,5115,160,25,9559,13413
