blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,80,0,0,505,5,0,184,107,0,500,0,0,197,142,0,500,0,0,0,0,0,500,50,0,0,80,0,500,0,0,0,0,0,500,0,0,196,177,0,540,40,0,53,204
61,542,42,1,643,402,325,601,101,4,4016,805,276,607,107,5,1110,0,117,547,47,1,1125,603,117,538,33,1,519,966,215,598,98,4,1429,418,335,606,156,4,4375,1009,185,581,81,3,396,103,86,540,40,1,1489,479,56,677,177,1,485,728
776,913,413,9,3051,972,562,1113,188,8,5054,1208,924,881,381,14,2427,387,271,725,75,4,1677,1028,580,781,226,5,1139,984,552,825,175,10,3207,1295,689,886,436,12,11946,1785,787,914,414,16,2602,577,590,1408,908,17,7309,823,559,1005,505,1,802,728
1362,1159,659,13,4780,1587,839,1416,491,16,8291,1621,1262,1090,590,19,2989,387,550,956,306,10,2961,1273,860,976,421,11,3044,1097,1170,1204,554,22,8675,2355,1014,1194,744,20,16263,2367,1188,1182,682,22,3527,652,780,1594,194,21,10493,880,597,1139,89,1,862,728
2163,1533,533,25,8217,1865,1058,1670,745,21,12458,2514,1819,1420,920,28,4940,387,993,1274,624,18,4604,1306,1088,1115,560,12,3188,1283,1663,1494,494,30,11685,2605,1359,1449,299,27,20351,3249,1621,1439,939,27,4504,1065,1390,2024,624,36,14390,1025,897,1313,263,1,1000,728
2224,1677,277,26,9542,3225,1303,1873,223,25,14000,2529,2582,1825,1325,43,8381,396,1462,1701,1051,33,6050,1425,1557,1329,774,14,3755,1420,2283,2070,1070,38,17455,3603,1476,1742,592,27,24191,3748,1986,1739,339,35,6402,1249,1619,2168,768,37,17386,1025,972,1468,418,1,1092,728
2838,2002,602,38,12455,3701,1872,2226,576,37,24703,3462,2925,2032,282,49,10757,407,1687,1928,103,39,6787,1425,1782,1484,79,15,3982,1428,2932,2426,1426,48,20687,4074,1955,2039,889,35,30968,4856,2599,2085,685,49,9549,1303,2151,2629,1229,54,20760,1025,1442,1616,566,2,1663,738
3302,2243,843,45,15522,4627,2268,2631,981,41,29440,4644,3487,2654,504,57,14331,542,2066,2530,705,41,11287,2513,1933,1738,33,16,5098,2864,3579,2834,659,62,26354,4901,2289,2306,256,43,36614,6236,3019,2312,212,56,12762,3189,2687,3558,933,61,25622,2370,1856,2041,991,2,2740,857
3726,2804,304,48,16905,5685,2611,2921,471,42,31276,5202,4278,3390,1240,67,19417,1046,2305,2816,341,47,12434,2726,2418,2075,370,24,8164,2864,3939,3150,125,68,28553,6440,2890,2820,170,47,44935,8249,3541,2829,729,62,16070,4665,3048,3978,353,73,30311,2628,2157,2263,128,2,3253,861
