blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
42,800,300,0,913,994,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,42,905,405,0,996,1053,0,500,500,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
42,821,21,0,1537,1570,300,586,86,4,5132,768,276,600,100,5,1060,92,135,601,96,5,926,257,135,559,59,1,269,386,134,945,45,1,2184,1675,325,606,106,4,2618,599,246,616,116,5,755,70,113,584,84,3,1123,139,113,544,44,1,553,174
587,1383,183,7,2690,2135,836,982,482,16,13199,1771,1036,964,464,17,4446,331,473,898,393,15,3336,450,473,714,214,2,920,652,422,1428,98,4,3651,2183,546,840,340,8,9468,1549,798,883,383,14,3297,415,375,818,18,10,2879,624,437,699,199,2,1119,431
1173,1745,545,18,7496,3145,1337,1276,776,25,17316,2766,1387,1187,687,22,6219,984,756,1200,45,23,4656,522,831,930,430,4,1863,907,671,1637,307,6,5588,3347,776,1072,572,13,11430,1728,1417,1215,715,23,6516,495,831,1190,390,22,4763,638,892,944,439,6,1929,512
1347,1867,317,18,7496,3678,1487,1484,984,29,18788,2766,2110,1536,1031,33,9451,993,1473,1546,391,34,7221,1395,999,1064,139,4,2923,1927,1521,2323,993,19,9441,3893,1169,1664,1164,17,15580,2307,1815,1676,166,31,8602,820,926,1396,196,24,6009,942,988,1141,261,7,2680,1090
2124,2263,713,32,10974,4290,1741,1692,1192,33,24824,4070,2387,1698,43,36,10735,1010,1815,2140,285,41,9678,1518,1311,1436,211,6,3778,2514,1651,2746,716,19,10672,4784,1447,2597,72,22,17501,2780,2616,2125,615,48,14519,1102,1502,1879,279,36,12072,1081,1215,1576,296,7,3176,1409
2278,2427,127,34,12378,5442,1897,1899,249,37,31418,4705,3069,2013,353,47,15533,1020,1984,2353,48,46,11810,2648,1480,1766,141,7,5068,3522,2128,3133,353,28,14150,5033,2092,3524,999,30,24795,3262,2826,2633,183,52,16276,1207,2430,2519,919,50,17938,2032,1333,1785,105,7,3348,1773
3266,3768,1468,47,21437,6961,2055,2141,56,41,35897,6224,3573,2276,611,54,19362,2811,2417,2933,623,53,13813,2778,1668,1975,50,7,5423,4366,2776,3378,598,32,18310,6546,2367,4144,1614,35,31819,3557,3827,3416,966,65,23721,2044,2498,2710,185,50,19391,2032,1380,1988,233,7,3796,3030
3543,3996,196,53,26338,7925,2651,2490,405,51,42013,7366,3883,2549,234,60,22286,3106,2860,3182,872,61,17151,3065,1743,2110,185,7,5500,4440,2994,3625,445,35,18828,6546,3113,4870,164,44,35888,4288,4257,3704,389,74,28069,2359,3052,3127,602,67,27110,2433,1810,2178,423,10,4133,3044
