blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,66,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,66
215,584,84,3,757,81,325,601,101,4,2329,266,185,561,61,2,719,520,136,573,68,3,728,130,136,618,118,0,629,225,123,521,21,0,856,71,526,699,199,8,4760,878,338,581,81,3,2008,392,131,577,77,3,1032,268,131,583,83,0,318,243
676,821,321,9,1869,885,483,1101,601,7,6503,676,884,1154,274,10,3479,1232,590,953,448,13,3781,435,590,885,385,0,2751,516,768,762,262,7,5463,348,836,982,482,16,12508,1972,689,1261,281,9,4684,1780,262,762,262,7,1869,942,416,758,258,1,947,729
1130,1299,99,9,2826,1479,814,1407,907,15,10330,799,1413,1362,482,16,5339,1601,726,1149,289,17,4312,435,788,1050,175,0,3144,689,1344,1287,87,11,7647,1434,1199,1281,781,24,19088,3051,1218,1587,607,21,7620,2152,775,1144,639,20,3194,942,929,949,449,2,1253,820
1502,1544,344,13,4683,2648,1106,1913,1413,20,12388,1515,2013,1762,882,21,8165,2429,1321,1821,961,25,7924,1413,1382,1776,901,2,6105,1463,2197,1947,747,22,11504,2331,1686,1553,1053,32,22909,4145,1801,1890,160,29,11479,3274,1062,1442,37,29,5169,1911,1216,1178,673,3,2384,1470
2117,1884,334,22,8210,2708,1582,2202,52,28,18552,2086,2569,1944,189,25,10193,2489,1489,2101,66,29,9904,1413,1551,2052,77,3,7014,1463,2597,2203,103,29,14874,2643,2259,1938,-147,44,32487,4702,2173,2332,527,35,15950,3828,1473,1701,296,34,6072,1939,1443,1313,148,3,2384,1470
2271,2006,456,22,8717,2708,1983,2770,620,33,25509,2766,3387,2485,730,34,14115,3586,1611,2449,114,29,10259,2270,1981,2699,719,6,7959,1588,3336,2507,407,40,20654,2774,2435,2136,51,48,36544,4997,2510,2559,404,42,20312,4607,1730,2256,51,38,7144,3279,1669,1657,242,3,2664,2482
2700,2278,53,31,11496,3950,2668,3169,1014,46,34201,3267,3883,2694,114,39,17474,5201,2004,2822,487,41,13141,3336,2283,2913,283,6,9105,2567,4200,3389,1289,52,26872,4128,2746,2879,794,56,41921,5784,3466,3384,1229,53,26617,5876,2084,3103,898,40,9541,4355,2023,2057,637,5,3073,2981
3191,2545,320,38,14545,3954,3299,3727,1567,55,47579,4629,4469,3032,452,49,21926,5245,2720,3334,999,52,18686,3426,2351,3413,558,6,9502,2567,4756,3703,518,60,29679,4164,3548,3375,1290,72,57201,7350,3952,3716,436,63,31834,6350,2378,3483,253,47,12455,4410,2215,2334,269,6,3678,3883
