blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
15,500,0,0,1,0,15,510,10,0,0,0,15,510,5,1,1,0,0,505,5,0,1,0,0,560,160,0,220,0,0,500,0,0,0,0,0,500,0,0,0,220,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
200,584,84,3,288,0,340,611,111,4,2235,635,200,591,86,4,714,145,0,526,26,0,368,626,0,663,113,0,1188,230,185,584,84,3,381,9,325,601,101,4,3357,945,276,587,87,4,793,294,113,521,21,0,358,194,113,603,103,0,499,539
722,909,409,15,2583,402,621,1075,575,10,5355,1317,753,854,349,12,2165,669,203,732,232,5,955,818,303,1638,113,1,1896,577,863,955,455,15,4730,282,526,821,321,8,7145,1862,986,900,400,13,3160,468,155,1043,63,0,1487,900,113,757,107,0,627,807
1401,1218,718,23,5437,852,1009,1733,1233,18,12130,1969,1200,1131,626,18,4367,1311,667,1027,527,12,1621,886,694,2539,64,1,2488,904,1477,1316,816,29,7165,828,808,1434,159,12,8188,2416,1263,1204,79,15,4117,1408,565,1413,433,12,4420,1011,493,927,272,1,769,952
1829,1445,95,29,7543,1907,1407,2016,1511,27,17068,2526,1787,1441,936,25,6037,2075,842,1496,46,14,3503,1783,961,2904,429,1,3450,1687,1930,1780,80,31,8647,1593,1113,2047,772,16,9745,2849,2003,1504,379,26,7140,1759,834,1755,75,16,6712,1828,885,1080,425,2,1181,1851
2291,1715,365,37,9229,2124,1957,2401,1896,39,26672,3125,2273,1819,1314,30,7927,2839,1675,1871,421,26,6896,1858,1391,3647,697,1,3968,2144,2618,2125,425,44,11326,1779,1588,2359,1084,24,15448,3661,2750,1805,165,38,11513,2894,1073,2492,62,17,7462,1973,1032,1433,78,4,1543,1986
2611,1938,188,40,10931,2437,2269,2681,466,46,33020,3888,2550,2056,101,35,9685,2839,2262,2213,763,35,9637,2778,1653,3923,968,6,5146,2168,3390,2523,823,57,14284,2351,1795,2577,127,29,17658,4365,3119,2054,414,45,12693,2941,1548,2876,446,30,11974,2018,1445,1687,332,4,2805,2169
3041,2165,415,46,12308,2456,2807,3395,1180,50,40877,5288,3048,2320,365,41,13365,3682,2743,2955,605,44,12535,3112,1841,4123,318,6,5851,3296,4129,2931,1231,71,16903,2498,2150,3380,930,33,21344,4885,3889,2579,939,59,18966,4304,1733,3040,260,32,13079,3075,1476,1841,86,4,3301,3077
3750,2518,468,57,16154,3830,2837,3628,363,50,45720,6485,3832,2608,653,46,17157,5153,2773,3082,132,44,13399,4178,2208,4913,13,7,7081,4636,4437,3145,1445,76,19761,3135,3298,4672,2222,37,25775,6161,4232,2876,136,65,21129,4762,2406,4206,1426,40,20054,4028,1751,2131,126,4,3798,4215
