blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
5,545,45,0,127,0,5,615,165,0,128,0,5,537,37,0,131,0,5,990,490,0,57,0,5,525,25,0,291,0,0,500,0,0,0,0,0,500,0,0,0,736,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
97,587,87,1,1216,184,330,716,266,4,3020,771,282,667,167,6,1247,391,160,1092,142,4,468,9,160,584,79,2,586,7,215,577,77,3,583,99,355,627,127,6,3994,1496,215,594,94,4,1237,84,75,542,42,1,569,0,75,523,23,0,265,0
743,912,412,12,3518,594,755,1043,593,14,9796,1690,929,1007,507,17,4163,877,404,1340,90,11,1380,811,404,718,213,2,1215,748,431,734,234,5,1098,872,713,869,369,12,7419,2151,768,829,329,10,2966,507,225,720,220,4,1663,401,256,678,178,1,807,637
1268,1541,41,21,6221,1638,1118,1554,1104,20,13364,2385,1206,1180,55,20,5515,1362,479,1507,257,13,1810,811,479,853,348,2,1272,1153,1092,1192,117,7,1680,1481,824,1442,942,12,8344,2621,1439,1357,857,17,5157,975,777,1341,841,21,5284,411,870,1004,504,5,2408,807
1391,1705,205,23,7226,2252,1429,2087,1632,25,15307,3025,1845,1559,434,32,8987,1591,1040,1915,665,26,3292,821,855,1092,587,5,2474,1162,1463,1482,407,14,3532,2380,1092,1741,341,20,13485,3197,1716,1492,157,18,6890,1127,1023,1624,74,28,6568,476,1115,1138,213,5,2964,943
1947,2018,518,31,8359,2447,1604,2309,404,29,19326,4014,2120,1768,208,37,11033,2453,1408,2179,129,34,6551,873,855,1227,422,5,2942,2018,1600,1954,104,14,4119,2907,1264,2137,737,20,16313,4137,2182,2255,405,28,9405,1202,1576,1893,343,36,8679,657,1537,1570,345,7,5848,1731
2284,2217,17,36,11115,3191,1975,2569,664,33,25579,4737,2756,2076,516,48,15284,2544,1862,2524,474,44,8957,967,1181,1407,602,10,4054,2018,2462,2377,527,32,8425,3626,1943,2553,3,32,25050,4951,2673,2535,275,38,13553,1377,2243,2318,768,50,10592,702,1710,1728,498,9,6102,1731
2683,2470,270,43,18507,4863,2135,2788,883,37,28944,4960,3404,2391,831,57,19450,2887,2295,2916,866,56,12326,1413,1615,1652,847,13,5776,2602,3018,2688,838,39,12547,5625,2313,2851,301,40,32637,6055,3321,2924,664,51,18849,1500,2676,2726,1176,64,14341,1558,2143,1973,743,12,7054,2376
3147,2753,153,49,19578,5099,2844,3307,1402,45,39651,5879,3961,2704,1144,65,24561,3999,2838,3626,401,61,15172,2146,1821,1937,82,13,5955,3141,3697,3565,165,45,15807,5991,2560,3455,905,44,34352,6574,3931,3229,969,59,24591,1878,2848,3517,167,65,16227,2442,2505,2378,368,15,7951,2837
