blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,505,5,0,1,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,500,0,0,0,40,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,568,68,2,333,0,475,666,166,8,6357,836,153,541,41,1,155,181,113,563,63,2,894,540,173,583,83,0,438,252,123,542,42,1,70,0,475,666,166,8,5988,499,276,633,133,6,969,9,113,563,63,2,1020,289,113,523,23,0,391,193
863,995,495,16,3211,180,704,896,46,12,9848,2061,900,828,328,8,1784,937,412,776,276,7,2321,641,472,757,257,0,661,690,738,790,290,8,1217,307,822,1336,836,12,9461,1020,793,1068,568,14,3067,662,522,811,311,9,2681,425,337,699,199,2,1106,509
1200,1218,718,20,6176,1005,836,1105,255,16,11877,2134,1429,1063,563,15,3128,1280,846,1141,641,18,4550,725,906,897,397,0,661,690,1262,1036,536,13,3316,833,1197,1649,74,20,13825,1475,1287,1407,907,23,4641,949,979,1190,690,21,3997,425,638,897,397,5,2198,509
1694,1507,307,26,7829,1243,1244,1345,495,20,15335,2614,1800,1313,63,20,4504,2048,1317,1466,966,27,7628,1681,946,1111,311,0,1345,1409,1910,1361,111,22,7594,856,1696,2174,599,29,19754,1820,1988,2018,8,30,6493,1211,1195,1497,97,23,5833,1189,977,1331,831,5,2812,1575
2246,1856,656,37,11434,1445,1465,1553,703,24,20749,3702,2209,1528,278,26,6448,2931,1624,1666,166,31,8114,1681,1171,1306,506,0,1646,1597,2405,1676,426,30,9325,1182,2138,2539,959,42,29056,2499,2682,2429,419,43,9380,1815,1256,1641,241,24,6424,1189,1035,1531,156,6,3069,1575
2833,2246,1046,47,15604,2293,1868,1837,987,31,26689,4281,2839,1893,643,38,9240,3115,2256,2036,536,43,11759,1984,1437,1540,740,0,2195,1666,3049,2015,765,43,14311,1249,2138,2661,81,42,29056,2499,3051,2670,80,50,11263,1815,1538,1910,510,32,8283,1732,1317,1728,353,9,4323,2301
3073,2436,486,51,18588,2619,2232,2034,1179,33,27838,4828,3272,2093,843,42,10889,4021,2310,2308,83,43,12355,3172,1798,2056,1256,2,2908,2032,3420,2311,1061,50,18294,1440,2596,3038,458,46,33499,3199,3834,3145,555,67,16330,2586,2197,2563,1163,46,12795,1955,1428,1937,137,9,4997,3070
3503,2758,208,59,24614,4286,2556,2247,1392,37,32108,5596,4011,2484,84,56,15520,4154,3178,2790,565,61,17297,3272,1836,2191,316,2,2909,2032,4004,2959,1709,63,23330,2637,2989,3703,1123,52,40334,4029,4172,3367,272,73,19178,2868,2382,2728,228,48,13607,2037,1847,2260,460,11,6714,3143
3994,3084,34,69,32964,4394,2931,2589,234,46,40778,6103,4240,2715,265,62,17377,4813,3332,2947,197,63,19447,4558,2138,2325,450,2,3212,2032,4249,3165,365,68,25555,2637,3732,4166,1586,68,54807,4849,4888,3834,739,90,24035,3000,3306,3262,362,55,18422,2984,1981,2465,665,12,7140,3223
4642,3552,502,82,40557,4394,3267,2867,502,52,43205,7536,4678,2971,521,67,20820,5876,4233,3428,673,81,27239,4660,2554,2625,740,4,3925,2636,5112,3680,880,82,35771,2764,4207,4597,492,76,61783,5044,5488,4308,1213,103,29984,3656,3984,3663,763,68,24798,3179,2056,2603,103,12,7140,3531
5103,3856,806,89,47265,5857,3512,3107,742,56,47587,8142,4984,3158,273,72,23630,6737,4711,3704,949,90,32504,5078,2690,2840,115,5,4404,3210,5760,4277,1477,93,42804,3525,4607,5469,114,83,65585,5146,5967,4977,12,107,33493,4372,4510,4052,1152,80,30486,3943,2367,2800,295,14,7938,3912
5628,4236,-14,96,53959,7096,4064,3410,1045,64,60179,9630,5298,3359,259,77,26164,8305,5064,3988,358,96,35363,5173,3039,3059,334,6,5057,3811,6799,5098,2298,104,50046,4214,5119,5847,492,93,74117,5398,6648,5763,798,122,44635,4672,5001,4350,300,88,35381,3978,2500,3332,72,16,8299,4363
5904,4443,193,100,56700,7096,4250,3575,460,67,61924,10471,5692,3635,535,84,29605,8312,5248,4181,551,100,36766,6669,3120,3314,584,7,5273,3958,7170,5560,20,110,56523,4808,5704,6159,804,101,81252,5597,7138,6308,93,126,46218,4940,5454,4916,116,96,41434,4449,2845,3541,281,16,8601,5084
6361,5427,1177,105,65732,7388,5074,3962,847,75,69727,12246,6082,3871,766,90,33099,8312,5498,4492,862,107,41639,6731,3526,3620,375,7,6190,4031,7879,6341,801,124,66363,5268,6090,6526,71,109,92994,7525,7724,7032,817,137,56010,5006,5948,5387,587,107,47171,4465,2967,3866,256,17,8846,5318
6886,5922,572,112,76323,9603,5153,4113,98,76,76762,13266,6695,4183,1078,98,37178,10095,5898,4750,1115,114,48158,8190,3811,3889,644,8,7150,5552,9239,7119,1579,140,79817,8149,6504,6844,389,117,102581,7872,8428,7559,1344,151,69168,6095,6901,5899,1099,126,57855,4465,3673,4318,708,17,9678,6167
7410,6463,248,123,90265,10881,5462,4385,20,81,80688,14330,6972,4347,442,100,38720,10703,6175,4966,731,119,53273,8427,3850,4029,784,8,7235,7064,9728,7603,63,146,87218,8834,7167,7715,1260,126,113463,8505,8726,8148,183,160,74889,6433,7169,6646,96,126,62348,4653,4087,4662,202,21,11847,7105
8058,6955,40,136,100166,10999,6472,4812,447,93,96626,16311,7581,4853,948,115,47959,11377,6585,5272,412,125,57388,8644,4241,4185,190,9,7236,7064,10314,7976,436,156,96332,8851,7421,7927,222,130,120036,9087,9465,8591,626,175,84795,6473,7637,7028,478,137,75196,4896,4163,4872,332,24,11859,7533
8936,7612,697,142,106548,11351,6808,5060,45,93,97689,17386,8168,5079,54,121,52418,13135,7337,7027,2167,129,65066,10162,5084,4550,555,10,9066,7972,10314,8098,208,156,101097,11037,8722,8523,813,139,127003,9501,9836,8994,1030,180,92999,8696,7832,7151,11,137,76376,6543,4418,5107,277,25,12209,8736
9074,7885,145,146,112814,11893,7104,5298,283,97,105592,18009,8600,5361,336,126,56786,13690,7621,7323,288,135,70174,10651,5251,4756,151,12,9294,8074,11213,8650,755,171,113965,11037,9384,9010,125,151,147993,10171,9897,9131,326,181,94120,9717,8473,7586,446,151,89860,6837,4441,5278,48,26,12865,9661
9984,8645,905,164,133404,12262,7534,5491,476,101,108923,20005,8753,5547,87,130,62012,15945,7943,7579,544,143,77080,10651,5251,4923,318,13,10512,8673,12408,9253,1358,177,122634,11902,10272,9457,572,155,154724,11898,11943,10236,1431,195,108791,11721,9358,8055,915,153,94995,7136,5378,5783,553,28,12871,11192
10992,9535,340,176,148586,13070,8721,6049,1034,118,134385,21220,9401,5969,109,143,69221,15979,8319,7856,821,152,83415,12465,6179,5243,238,13,11330,8745,12684,9459,115,182,126848,14451,10786,9859,374,164,161224,12053,12791,11032,2228,204,118522,11721,9560,8261,371,158,98946,7235,5579,6035,455,30,14424,11192
11491,10836,-9,176,152621,15235,9930,7278,1163,133,148651,22241,10115,6508,433,146,74248,18165,9573,8361,1326,158,91202,14531,7285,5584,179,13,11691,10678,13117,9827,482,189,132165,14469,11091,10435,75,166,163945,13894,13273,11645,991,206,121016,14049,10059,9170,180,162,104292,9551,6301,6886,551,33,17045,12863
11506,10988,143,176,153641,17708,10179,7491,1376,137,160509,23402,10912,7007,932,160,81538,18330,9783,8598,333,165,95125,15230,7417,5764,279,14,11905,12712,13596,10112,762,195,143006,14912,11254,10602,243,170,165461,13894,13473,11887,532,206,124979,14606,10742,9802,812,170,112012,9551,6726,7121,786,35,17465,13880
11601,11403,158,178,157954,20326,11145,8413,148,154,175119,24016,11043,7240,1165,160,85274,21884,10121,8940,675,171,102703,16101,7656,6018,533,14,13762,14061,14091,10497,1147,199,150674,16537,11618,11084,724,171,170260,15087,13925,12211,856,206,128267,16613,11278,10417,1427,176,119833,10366,7138,7400,1065,35,18224,14833
11945,11867,622,191,172901,20721,11145,8536,271,154,175520,25887,11219,7363,38,160,86769,22600,10384,9118,854,174,108089,18397,8406,6269,384,16,15545,15025,15240,11383,2033,218,171759,17152,12120,11399,1039,175,178074,15351,15262,13065,1021,214,143128,17261,11762,10790,1800,179,126009,10401,7495,7921,256,36,19298,14935
12278,12243,998,199,183984,23314,11601,8853,588,161,182955,28322,11693,7715,385,168,94128,25075,10458,9381,1116,177,114953,20547,8551,6424,540,17,16033,17169,16180,12736,3386,225,182333,17872,12995,12029,745,180,183246,15523,16141,14022,1978,216,151454,19031,12439,11744,1154,185,134002,10533,8728,9258,1593,38,22193,16117
12278,12286,1042,199,183984,23314,11601,8897,632,161,182955,28322,11693,7759,429,168,94128,25075,10458,9425,1160,177,114953,20547,8551,6475,590,17,16033,17169,16297,12880,580,225,182333,17872,13289,12291,1006,183,187265,15523,16434,14222,2178,219,157634,19031,12708,12091,1501,190,141318,10533,9022,9430,1765,39,23475,16139
