blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,510,10,0,55,22,0,500,50,0,56,23,0,500,50,0,0,15,0,500,0,0,0,0,0,500,0,0,52,41,0,500,0,0,0,0,0,500,0,0,103,0,0,500,0,0,0,0,0,500,0,0,0,0,40,500,0,0,0,0
185,594,94,3,1153,153,325,609,159,4,3521,873,246,631,181,5,913,229,113,584,84,3,251,0,113,523,23,0,134,106,215,563,63,2,3305,453,325,601,101,4,3944,582,153,561,61,2,650,268,113,587,87,3,805,81,173,543,43,0,340,0
369,758,158,5,1798,898,705,911,461,12,10828,1797,924,1018,568,17,3427,268,508,955,455,15,2712,184,508,738,238,2,1203,365,594,1189,39,7,5819,1073,685,869,369,12,7053,949,833,914,414,13,2368,577,431,857,357,11,2363,278,511,797,297,0,788,74
1170,1144,544,18,4985,1318,1038,1199,749,20,15957,2933,1446,1343,893,27,6131,900,776,1195,695,21,3904,389,776,883,378,3,1495,365,1182,1519,369,16,8738,1820,964,1178,678,20,9005,1423,1416,1116,616,18,4499,1038,808,1211,711,21,3930,314,888,1012,512,0,1027,328
1818,1471,346,27,7409,1325,1388,1778,1328,26,18726,3694,2018,1771,1321,35,9066,1324,1264,1625,1125,36,6960,796,1264,1127,622,6,2406,759,1889,1864,714,27,14707,2536,992,1300,100,20,9638,2137,1794,1366,-134,23,6184,1396,1059,1442,942,25,4751,314,1189,1246,746,0,1470,675
1818,1594,169,27,8017,2559,1424,1938,-172,28,22968,4885,2934,2443,643,45,13494,1805,1762,2058,1548,52,10582,1011,1762,1374,869,8,3026,1013,2438,2712,1552,32,17765,3418,1672,1940,740,28,14918,2999,2318,1712,212,34,9995,2355,1427,1795,1295,38,7727,459,1527,1441,941,0,1856,1224
2353,2331,106,28,8716,3856,1898,2263,153,36,32921,5572,3487,2790,990,57,18474,1809,2100,2348,538,62,14207,1087,2100,1550,45,10,4177,1216,3011,3203,168,37,21348,5290,2100,2219,1019,35,22134,3433,2871,2037,537,46,13902,2733,2048,2206,1706,51,10710,600,1759,1636,161,0,2022,1564
3056,2753,528,42,14435,4060,2300,2553,443,42,36173,5923,4135,3159,1359,67,25460,2089,2455,2686,576,72,17106,1238,2268,1710,205,11,4683,1623,3535,3443,408,41,23409,6109,2294,2422,172,39,25822,3957,3580,2465,955,61,18344,2894,2336,2539,339,60,12723,640,2185,1896,416,1,2547,1621
3180,2920,695,44,15282,5390,2601,2802,22,46,39870,6211,4782,3749,1949,79,33230,2152,2796,2928,818,79,21333,1415,2586,1896,386,13,4935,2085,4398,4133,1098,54,35279,7419,2868,2689,439,47,32221,4403,4013,2765,305,68,21185,3414,2787,2899,699,73,17527,733,2438,2172,687,2,3205,1781
