blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,540,40,0,44,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,44,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,419,324,325,601,151,4,3253,886,276,620,120,6,1353,50,113,563,63,2,726,66,113,563,63,0,44,0,185,584,84,3,537,184,325,601,101,4,3070,867,215,541,41,1,184,44,75,542,42,1,752,0,75,523,23,0,186,45
833,962,462,15,3579,1287,715,890,440,13,10524,1672,924,986,486,18,4480,317,796,1379,879,16,5040,903,394,1322,87,0,875,860,584,811,311,9,2148,1065,870,976,476,16,10250,1748,924,867,367,11,1356,266,350,1190,40,8,2423,921,319,854,54,2,1315,893
1416,1274,774,26,6651,1820,1213,1255,805,24,16043,2749,1417,1287,787,29,7230,742,927,1585,210,21,5964,903,619,1562,327,0,1329,1253,1324,1134,634,18,5023,1563,1213,1255,55,24,15220,2139,1477,1116,616,18,2638,663,736,1460,310,17,3369,977,863,1084,284,5,2009,999
2125,1648,1148,38,16665,2708,1628,1842,1392,30,18188,3689,2065,1610,1110,38,11007,1074,1191,1983,158,25,8268,1832,1069,2285,1050,4,3127,1924,2033,1480,980,28,8473,2154,1542,2230,1030,27,17004,3128,2101,1452,952,28,4217,1130,1228,1926,776,25,7449,1891,1061,1329,124,7,2290,1804
2605,2175,25,43,19703,4016,1732,2050,15,34,21521,4080,2341,1832,82,44,13173,1698,1720,2427,602,34,11409,1872,1107,2420,335,4,3133,1924,2372,1638,238,30,9673,3062,1718,2449,549,31,22519,3760,2476,1987,537,35,6882,1130,1352,2091,141,27,7654,1898,1264,1633,78,8,2933,2358
2977,2360,210,46,22516,5131,2392,2424,389,46,33703,4890,2954,2223,23,58,20203,2835,2140,3150,175,40,17029,2919,1500,3092,7,6,5056,2739,2958,1959,559,39,13895,4462,2055,2675,375,36,26763,4867,2988,2208,58,41,10144,1878,1584,2370,295,33,8456,2707,1791,1873,318,14,4808,2586
3931,2782,632,60,28002,5581,2910,3176,1141,58,40968,5983,3375,2845,645,58,22434,3177,2769,3601,626,51,21838,4407,1943,3595,510,7,6840,3764,3020,2102,267,40,14556,4672,2613,3664,1364,46,35649,6027,3390,2497,47,48,11572,3152,1829,2680,5,41,10074,3828,2258,2526,971,15,6337,2985
4435,3145,995,71,34066,6954,3130,3416,331,62,47025,7277,4023,3191,991,68,28002,3903,3107,3857,282,59,24373,4407,2170,3775,690,7,7346,4033,3665,2365,530,48,19231,5826,3162,4193,1893,57,44855,7018,4038,2776,326,55,14891,3551,2198,2880,205,46,11979,3998,2491,3161,106,15,7026,3111
5379,4122,1972,83,42532,8433,3635,3826,741,66,50033,7489,4023,3313,163,68,29098,4869,4006,4620,95,63,27796,5989,2923,4589,1504,18,11010,4156,4128,2636,286,53,21903,7043,3307,4648,48,58,45903,8380,4317,3257,307,59,16858,4785,2474,3107,432,52,14348,4921,2864,3595,15,15,7541,3995
5379,4244,369,83,43294,10187,4055,4134,1049,74,64725,8687,4628,3763,613,77,35325,5684,4723,5322,797,73,38597,6661,3057,4917,312,19,11288,4260,4409,2822,472,57,23399,7048,4094,5720,1120,66,56170,9576,5117,3681,731,69,22512,5016,2751,3300,625,56,17201,6157,3050,3744,159,16,7544,4626
5751,4528,653,89,47144,10979,4310,5065,115,75,69828,10526,5139,4123,98,78,37037,6678,5107,5549,49,79,41854,6709,4057,6301,1696,28,18856,5198,4962,3322,972,68,30643,7855,4441,6192,92,68,59435,11601,5197,3872,122,69,22715,6343,3135,3837,287,61,19800,7514,3530,4187,567,18,9247,5394
6304,4847,972,100,53981,12668,4884,5465,515,80,79999,11693,6056,4814,789,85,43950,8952,5974,6345,845,92,52263,7840,4218,6802,497,28,20131,6621,5546,3612,612,78,37589,9087,5118,7161,1061,75,66345,14164,5569,4043,293,72,25289,8066,3312,4059,509,67,22368,8693,4309,4899,1279,20,11551,6688
