blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,560,10,0,276,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,55,0,0,276,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0
123,563,63,2,392,167,75,643,93,0,824,247,325,601,101,4,1623,469,246,594,94,4,562,70,75,563,63,2,766,186,185,584,84,3,561,147,325,606,156,4,3578,1057,215,574,74,3,365,56,113,584,84,3,690,220,113,528,28,0,159,90
552,755,155,6,1721,1257,220,1002,152,0,1306,855,656,1093,593,4,3762,838,924,920,420,14,2885,368,578,1222,22,11,3112,896,833,878,378,10,3286,805,836,987,537,16,11803,1848,802,814,314,8,1293,565,280,955,55,5,2329,1159,127,1062,187,0,315,1033
1028,1294,694,18,5049,1868,803,1591,741,1,2653,1232,1007,1424,924,12,10052,1532,1446,1202,702,23,5008,757,702,1386,186,13,3897,896,1109,1085,135,15,4325,1520,1313,1340,890,28,16906,2655,1386,1049,549,15,2978,1017,987,1431,531,23,4555,1163,466,1260,385,3,961,1033
1090,1416,116,18,5049,1868,1030,1765,65,1,3286,1734,1073,1556,-124,13,10053,2130,1673,1370,70,26,7452,1255,1539,1788,588,27,10036,1700,1939,1536,586,32,6549,1546,1354,1783,208,28,17191,2808,2125,1358,8,24,5695,1807,1237,1859,34,28,6166,2128,724,1553,278,5,2085,1466
1911,1955,655,30,9604,3269,1206,2125,440,15,11027,2148,1505,2403,703,2,4239,1754,2156,1667,367,32,10453,1366,1601,1932,132,28,10102,1700,2289,1899,249,36,8679,3106,1753,2364,789,33,21107,3043,2711,1671,321,33,8337,1826,1946,2236,411,40,9419,2142,822,1688,113,5,2085,2476
2003,2077,152,30,9996,3443,1743,2523,838,27,17388,2992,2154,2949,514,4,4595,1992,2800,1934,634,41,14287,2308,2248,2337,237,42,15900,3050,2780,2182,532,45,10261,3498,2000,2601,1026,37,24384,3467,3007,1912,562,40,11568,2343,2829,2979,54,52,15290,3487,935,1862,287,7,3489,2764
2733,2430,505,40,18633,4595,1828,2672,202,28,20099,4340,2496,3147,712,8,5451,2002,3233,2201,301,47,16863,2450,2713,2697,597,53,18492,3050,3375,2729,1079,51,14062,5163,2532,2915,1340,47,33471,4662,3594,2280,930,52,15218,2433,3153,3247,322,57,16336,3487,1085,2017,442,8,4674,2946
3998,3399,374,58,26944,5139,2487,3071,601,36,26569,5426,2842,3612,1172,9,7603,2763,3601,2407,62,52,18894,3768,3217,3313,1213,62,23808,3545,3532,2945,195,53,16243,5740,3226,3541,1966,56,39048,4856,4251,2898,1548,59,22085,2834,3548,3637,712,70,18517,4656,1521,2245,670,10,5728,4219
4059,3542,217,59,27443,5530,2571,3235,765,38,30223,6540,2936,3985,130,9,8486,2978,4184,2862,517,62,23147,4048,3348,3484,89,65,25379,4497,4237,3277,527,65,19637,6064,3809,4063,2488,64,50263,5887,4742,3125,425,66,25143,3055,3627,3825,170,73,19092,4713,1615,2410,235,11,6106,4769
5099,4316,991,73,35353,7257,2716,3467,97,38,35710,8086,3558,4721,866,18,14309,3595,4712,3346,1001,70,27348,4247,3476,3847,452,66,27455,5561,4409,3720,570,65,20046,7661,4512,4496,2921,71,56043,6496,5390,3460,760,76,29474,4943,4550,5035,155,88,28421,5932,2417,2940,365,12,7127,5665
5327,4758,633,73,36668,7257,3543,4031,656,47,41781,9090,3558,4881,376,18,14395,3595,5360,3723,428,82,31783,4247,4029,4158,763,77,32247,5646,4784,3975,420,72,23491,9369,4900,4814,339,79,66262,7006,5822,3758,623,83,32783,4997,5065,5425,545,100,31652,6019,2625,3196,546,15,8585,5665
6148,5467,1342,88,46203,7971,3828,5327,817,19,16598,4756,4319,4663,1288,55,48917,10293,6027,4085,790,92,36886,4685,4490,4764,244,84,35142,7132,4815,4097,82,72,24074,11096,5439,5074,599,87,73197,8236,6313,3998,863,91,37198,5502,5846,6004,1119,110,37875,7653,2901,3486,386,15,9342,7149
6688,6263,88,99,51828,8019,4182,5542,232,23,20611,4756,4681,5308,243,59,54846,10777,6613,4416,1121,102,42555,4958,5015,5129,609,92,41815,7132,5244,4388,373,82,28829,11576,5700,5632,157,91,79823,9329,6889,4279,204,101,42684,5703,6308,6354,369,120,43082,7709,3043,3627,527,15,9342,7149
7797,6932,757,110,65609,10481,4500,5997,687,24,22724,6355,5803,5895,830,71,68212,12521,7324,4842,1537,111,45910,4986,5916,5632,1107,106,50292,7595,5582,4615,600,88,35064,14536,6073,5938,463,92,80848,10837,7370,5265,1190,107,46952,7867,7100,6841,856,137,52976,8107,3066,3782,227,16,9432,7365
8384,7380,115,122,73103,10730,4660,6237,492,24,22724,6355,6252,6457,1392,75,73181,13349,7832,5807,27,118,52836,5101,6869,6562,2037,117,61494,8179,6229,5057,742,100,42109,14940,6096,6141,186,93,80849,11199,7679,5609,299,113,50917,8147,7748,7539,79,149,63880,8416,3090,3977,422,16,9688,8576
