blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,584,275,325,601,101,4,3716,792,185,581,81,3,310,0,23,536,31,1,80,201,23,533,33,0,0,264,185,563,63,2,1402,227,462,647,197,7,4246,848,276,620,120,6,945,4,168,626,126,6,1115,0,168,603,103,0,349,109
676,804,304,9,2295,1058,685,869,369,12,7789,1321,833,960,460,16,2646,528,473,847,342,11,1533,441,473,730,230,3,990,561,863,906,406,13,5169,1017,1011,1062,612,20,14233,2090,833,868,368,13,2536,93,508,927,427,13,4065,608,508,877,377,0,737,224
1387,1392,142,16,4291,1782,922,1218,718,16,11722,1918,1477,1294,794,29,4564,857,944,1689,1184,23,4972,1080,944,1062,162,7,2757,1703,1108,1127,192,19,7488,1752,1361,1340,890,28,20812,3074,1446,1189,689,25,4916,533,870,1448,548,19,7268,1489,962,1268,768,1,1900,682
1756,1577,177,19,5807,2877,1026,1426,176,20,12663,2370,2063,1636,401,40,8106,871,1195,1944,39,28,7443,1080,1195,1196,146,7,2757,1703,2044,1815,30,32,12413,2690,1536,1542,42,32,23163,3566,1941,1492,182,33,8040,599,1169,1776,221,29,9689,1537,1231,1417,117,1,2495,710
2215,1861,461,29,7967,4193,1615,1801,550,32,20597,3016,2494,1885,650,47,9455,1051,1534,2294,389,38,8388,1101,1534,1440,390,11,3489,1783,2742,2280,495,35,15706,3589,1981,1889,384,43,36169,4821,2680,1917,607,49,13101,609,1361,1969,414,33,10895,1537,1454,1593,293,2,2748,710
2521,2081,331,35,9191,4201,1890,2083,833,36,26509,3752,3030,2223,373,58,13411,2423,1807,2925,1020,45,11483,1384,1807,1649,599,11,4417,2105,3114,2668,183,40,17951,3714,2449,2201,696,49,39767,6314,3024,2162,52,53,14352,2046,1860,2396,841,45,15653,2034,1891,2183,883,4,3946,1679
2954,2335,185,40,12342,6017,2253,2368,1118,44,36938,4870,3550,2525,675,66,16631,2700,2152,3242,1337,54,13650,1612,2270,1871,821,13,5800,2160,3994,3204,719,51,25200,5209,2634,2700,490,50,40331,6391,3426,2383,273,59,15163,2475,2410,2755,1200,56,18714,2135,1947,2363,238,4,4174,1679
3295,2607,457,45,13609,6042,2826,2658,1408,52,45356,5265,4126,2917,1067,79,20693,2874,2500,3512,32,63,17567,2440,2557,2041,991,15,6620,2247,4271,3606,521,57,28288,5289,3209,3126,916,62,56916,7800,4013,2729,619,69,18853,3024,2635,2997,192,63,20956,2392,2357,2590,466,6,5558,1910
