blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,50,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,892,214,525,671,221,8,3907,888,215,551,101,1,721,408,113,584,84,3,494,57,113,583,133,0,334,99,185,563,63,2,378,203,325,601,101,4,3669,682,215,574,74,3,948,405,75,563,63,2,1220,176,75,583,83,0,591,97
924,923,423,16,6089,479,1010,1034,584,20,12858,2073,833,871,421,9,4539,457,337,844,344,11,2304,571,337,797,347,0,1529,671,585,790,290,7,1001,649,722,869,369,12,7079,1248,893,946,446,16,6912,664,430,812,307,9,2816,886,430,840,340,1,1339,999
1292,1172,672,23,8297,772,1279,1539,89,24,16427,3211,1354,1155,705,19,6758,569,548,1435,635,15,4111,1324,456,1012,162,0,2075,1129,1324,1148,648,18,3202,1031,796,1332,832,12,7923,1939,1275,1448,948,21,8338,1002,809,1733,1228,16,5225,1719,727,1039,89,1,1608,1494
2125,1490,990,35,11247,935,1758,1913,463,36,23584,4131,1930,1790,40,23,9612,957,946,1682,82,23,8262,1344,849,1356,506,0,2739,1437,2064,1543,1043,31,4940,1393,1109,1635,35,20,11087,2261,1694,1688,238,29,11311,1315,1091,1946,41,21,6636,2347,1176,1283,333,3,3051,1743
2494,1711,211,40,12133,1122,2126,2219,769,44,32185,4961,2175,1992,242,28,10460,2041,1107,1805,205,23,8678,1570,886,1531,31,0,2900,2105,2401,1757,82,37,7348,1405,1672,2243,643,28,17828,2792,2412,2224,774,42,16909,1401,1595,2619,709,32,10302,2604,1770,1727,777,5,3791,2141
3295,2116,616,54,17000,2261,2126,2341,291,44,33509,5836,2704,2293,538,39,14188,2051,1546,2063,113,28,10244,3019,924,1705,205,0,3124,3081,3140,2183,508,52,11846,1876,1764,2567,967,28,22349,3926,2740,3028,103,46,18962,1742,1932,3178,168,41,15274,3621,2106,2203,1253,6,6440,2913
3851,2357,857,61,19329,2962,2720,2729,679,56,43439,7174,3259,2625,870,48,17978,2061,1792,2373,423,36,11546,3514,1169,1899,399,0,3475,4128,3481,2368,693,55,14026,2942,2220,2907,1307,36,26210,4304,3388,3357,432,55,22463,1837,2253,3651,516,45,18293,4394,2314,2445,395,6,7125,2982
4035,2529,154,64,20529,3343,3271,3237,1187,64,56417,7955,4037,3441,1681,65,25952,2071,1792,2496,46,36,11999,4538,1169,2056,156,0,3639,5752,4126,2736,1061,69,16190,3245,2532,3118,1518,38,32350,5434,3538,3807,57,56,25647,3560,2633,4425,1290,55,25470,4808,2816,3141,1091,8,9655,3020
4708,2947,572,78,25732,3790,3528,3457,532,68,59897,8405,4511,3702,42,73,29587,2071,2187,3152,102,41,15163,6144,1587,2406,71,0,4373,6982,4865,3182,32,85,22156,3723,2879,3724,2124,46,34355,5478,3967,4074,324,65,29397,3657,2741,4797,62,56,27986,6215,3052,3510,1460,8,11855,3993
5201,3278,78,87,29481,3840,3943,3795,870,78,67359,8809,5035,4073,413,83,35031,2159,2306,3360,310,42,15742,7077,1797,2628,29,2,4566,8184,5452,3969,819,97,30260,3990,3397,4086,2486,54,41143,6748,4646,4703,953,78,34882,4560,2977,5322,587,56,29422,6680,3186,4003,653,8,12171,3993
5788,3582,382,97,34874,5162,4188,4088,363,79,67608,9945,5308,4980,85,87,38620,3658,2671,3594,544,48,18043,7283,1797,2829,229,2,4855,9321,5913,4238,1088,105,34820,5191,3941,4589,2634,59,46115,7504,4943,5151,51,78,35489,5298,3545,6065,130,67,35935,6864,3746,4562,812,9,14948,4410
6372,3914,314,109,40140,5365,4733,4628,903,89,80767,11014,5637,5327,432,96,43541,5227,3226,3941,891,58,20021,7577,2108,3019,414,3,5045,10794,6591,4653,1503,119,40637,5646,4309,4756,416,63,52721,9009,5573,5558,458,82,38896,5861,3878,6611,676,67,37031,7406,3981,4994,1244,13,18068,4670
6822,4052,52,109,42434,7843,4985,5093,1363,90,84487,12274,6004,5572,277,102,45660,5300,3824,4132,1082,62,23426,8828,2336,3240,635,3,5740,11352,7177,5375,25,130,49919,6706,4698,5242,902,66,63495,10185,5581,5681,181,82,39245,6922,4490,7042,1102,76,42124,9448,4618,5339,1589,16,23090,6248
6977,4316,316,112,44985,8653,5296,5417,462,95,89478,12579,6415,6019,719,109,50943,5300,4227,4812,1757,76,29610,9174,2860,3700,1095,3,7137,11832,7855,6105,755,144,59363,7516,4760,5414,1074,66,65546,11324,6043,6049,549,90,45095,7319,4778,7372,232,81,44357,9573,4905,5575,120,17,23314,6248
7429,4612,612,118,49983,9777,5954,5914,954,104,99019,15132,7033,6797,1497,117,56381,7213,4551,5635,180,76,30260,10235,3238,4010,256,3,7425,12248,8272,6363,1013,151,64169,9028,5144,5731,576,70,69277,11811,6687,6852,1352,104,53460,7805,5717,8219,1079,86,53727,10476,5748,6122,667,17,26304,8215
7524,4734,334,118,49983,10471,6241,6197,482,110,102732,15476,7404,7124,359,124,60986,7307,4881,5938,483,83,36262,11780,3769,4151,396,3,8344,14053,9042,7033,933,158,72018,9186,5807,6335,1180,79,86662,12867,7335,7262,1762,114,62469,8777,6266,9309,269,93,63510,12262,6231,6490,585,17,26304,8215
8228,5114,714,129,59986,13124,6666,6452,737,115,108391,15735,8021,7526,761,135,69843,7403,5291,6279,824,96,52252,11780,4266,4347,587,5,9755,14154,9814,7476,576,172,82199,9781,6933,6828,1673,91,102212,13416,7941,7761,811,118,67490,9006,6604,9668,628,103,69405,13577,6508,6676,771,18,28917,8389
8303,5286,386,132,62807,14124,6834,6603,883,117,112231,17074,8591,7889,1124,146,78554,7652,5635,6577,372,107,55875,11780,4698,4509,749,6,10722,15000,10276,8486,1586,182,89508,11130,7187,7095,1940,95,110107,15252,8248,8088,1138,124,72231,9237,7265,10170,1130,115,80275,14441,6757,7037,1127,23,36335,8487
8914,5692,787,141,68062,16686,7382,7918,698,120,120889,19700,8885,8461,446,146,79542,9500,6029,6877,667,111,64197,13549,5133,4784,624,6,11294,16809,11019,9231,2326,189,94687,12278,8219,7827,2672,100,118014,16828,8708,8366,166,130,75620,10743,7497,10626,1046,116,83012,16105,7593,7443,1533,24,40792,9883
8914,5814,159,141,68062,16686,7828,8562,492,120,126296,23283,9871,9207,92,159,86632,11507,6171,6999,249,111,65291,14306,5720,5149,989,6,11930,18804,11511,9502,497,191,97096,12752,9462,8891,3736,108,128259,19898,9233,8663,464,132,78437,12652,8107,11106,477,120,95244,18868,7949,8042,1192,24,42998,10006
9431,6265,260,146,74879,18532,8449,9931,1461,120,128018,23570,10241,9539,424,168,92739,11507,7171,7394,639,122,70502,15743,6526,5504,94,8,12577,20958,12098,9884,79,202,109041,15945,9875,9190,4035,116,136508,19992,9384,8786,186,132,78437,12652,8258,11368,238,124,99291,18868,8303,8330,1481,24,45616,11687
9625,6451,446,150,78513,20731,8534,10094,249,120,133910,26702,10246,9661,546,168,95642,13617,7388,7603,848,126,76504,17426,6526,5645,235,8,12577,20958,13071,10404,599,208,113657,16014,11605,10612,352,125,144420,21469,11195,9697,1087,139,84158,13500,10388,12358,1228,133,108424,19572,8903,8771,271,24,45616,11687
10571,6970,565,166,87068,20890,8829,10288,438,123,136112,27371,10694,10046,931,177,103579,13927,7565,7788,263,130,77914,17582,6653,5785,375,8,13098,23076,13478,11233,1428,215,121969,18806,12701,11108,849,141,166911,23012,11507,10128,68,142,87985,14221,10584,12687,808,139,118338,19962,9211,9074,574,25,47608,11687
10929,7163,758,166,88605,25042,9028,10743,168,123,138010,29978,10943,10244,1130,180,109999,16673,8020,8073,548,137,84012,19693,7125,5975,565,8,14670,24731,14499,11887,2073,228,133853,21255,13379,11731,1471,143,175558,24965,11924,10561,501,147,93518,16264,11570,13822,1943,151,132223,22194,10278,9860,1360,26,54149,13186
10929,7246,841,166,88605,25042,9151,10827,252,123,140087,32830,10943,10328,1213,180,109999,16673,8020,8156,31,137,84725,21845,7125,6071,111,8,14724,25267,15210,12674,2859,239,144849,21625,13830,12679,2419,147,183875,26192,11924,10794,179,147,93518,16264,12230,14352,2473,154,137856,23950,11260,10451,1951,29,60140,13376
