blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
8,515,15,0,53,0,8,500,0,0,53,0,8,500,0,0,0,0,8,510,5,1,1,0,8,510,10,0,52,77,0,500,0,0,0,0,0,500,0,0,77,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
193,599,99,3,936,136,333,601,101,4,3760,610,223,594,94,4,309,72,139,586,81,3,433,0,139,573,73,0,211,236,215,598,98,4,1069,13,300,586,86,4,5510,738,215,581,81,3,328,27,113,584,84,3,431,123,153,583,83,0,105,174
806,952,452,16,3646,663,844,982,482,16,11695,1589,871,920,420,14,1600,271,572,1026,521,17,2977,382,572,767,267,0,608,452,741,941,441,14,4181,615,712,878,378,12,8259,1179,833,934,434,14,2138,83,381,860,360,11,2079,491,391,757,257,0,303,746
1454,1251,751,25,7017,1298,1219,1280,780,24,16363,2411,1485,1247,747,27,2997,300,779,1456,26,23,4737,897,840,1382,47,0,1278,771,1406,1553,1053,25,8047,1313,1117,1172,672,20,12082,1637,1399,1241,741,26,4942,157,980,1137,637,20,4416,682,562,952,102,0,443,1176
1639,1373,173,25,7646,1675,1533,1586,211,32,21866,2569,2071,1563,1063,36,5272,856,1187,1820,385,32,8071,1384,1033,1566,231,0,1445,1178,1992,1878,228,34,10024,1512,1447,1455,955,28,19635,2379,1909,1616,31,39,13651,474,1412,1455,105,29,6946,1106,905,1176,321,1,1019,1614
1764,1583,383,26,8449,2709,1740,1767,92,35,26350,3085,2503,1785,235,42,7221,1413,1790,2504,1069,45,13825,2197,1605,1932,597,1,2642,1571,2539,2211,561,46,16798,2605,1604,1592,92,29,22544,3079,2433,1923,338,47,17235,720,1556,1655,305,33,8578,1897,1081,1311,156,1,1658,1808
2385,2080,880,38,11828,3436,2300,2487,812,45,35117,4386,3056,2072,522,52,9903,2257,1921,2704,269,49,14572,2217,1737,2106,181,1,2815,1654,3103,2757,1107,52,21250,3440,2067,1941,441,33,23564,4112,2865,2210,625,57,21459,977,2239,1987,637,45,10839,2070,1256,1505,350,1,1953,1817
3062,2378,428,49,14931,3436,2300,2609,209,45,35206,4888,3117,2194,644,52,10987,3405,2510,3787,1352,64,21762,3549,2329,2702,777,1,3918,2400,3581,3204,129,59,24123,3529,2468,2258,358,40,27438,4794,3144,2982,497,57,23111,2100,2356,2144,44,47,11487,3122,1414,1760,605,2,2499,2836
3861,3000,1050,57,18437,3969,2698,2899,499,52,42820,6262,3488,2454,254,57,12568,3405,2668,4260,225,66,23314,3720,2431,3019,694,1,4590,2759,4444,3650,575,75,30641,3871,2718,2501,251,45,31767,5727,3944,3417,317,69,27825,2656,3018,2542,442,60,16460,3788,1679,1895,240,2,3151,2836
4362,3329,79,65,22105,4408,3318,3269,219,63,55251,7196,3779,2695,490,63,14381,3538,3168,4579,544,76,28593,4312,2562,3219,894,1,5484,3996,4997,4116,1041,85,37145,4318,3288,2899,644,58,48417,6451,4461,3717,617,80,32975,2656,3480,2797,697,68,18747,5003,1837,2089,434,2,3741,3010
5113,3783,533,76,26239,5192,3940,3728,678,75,65204,8438,4736,3263,1058,68,17256,4951,3539,4861,126,82,31848,4562,2562,3379,230,1,5583,4374,5614,4392,1317,94,43663,5361,3677,3150,895,63,55144,7478,4978,4303,1203,85,36892,4427,3688,3044,644,72,20736,5013,2246,2398,443,2,4286,3041
5791,4182,232,88,31143,5350,4394,4657,1607,82,71821,9502,5261,3601,546,78,21535,5083,3911,5667,932,89,38115,5431,2981,4117,952,4,6732,5362,6292,4816,241,108,50283,5712,4434,3418,1163,72,61241,8397,5283,4481,131,89,39839,5324,3865,3166,766,72,22676,6292,2269,2633,223,3,4669,4251
6313,4504,554,98,34600,6769,4884,4982,332,90,82944,9924,5501,4007,152,85,25144,7017,4312,5979,194,100,43495,5481,3166,4327,177,6,6738,5362,6845,5128,553,119,57940,7681,4933,3802,1547,78,72318,9374,5615,4947,592,91,40925,5324,4434,3477,1077,83,27435,6600,2426,2833,23,3,5176,4966
6344,4640,90,99,34768,7004,5466,5670,1020,97,88076,10200,5712,4150,295,86,25388,7079,5352,6612,827,113,52033,6577,3523,4658,508,6,7017,5392,8083,6191,1616,132,66969,8043,5412,4137,232,86,79313,9603,5924,5183,28,94,43417,6742,4787,3800,350,91,31289,7881,2932,3100,290,7,6540,5147
6601,4877,327,99,35447,8506,5934,5969,69,105,98612,12066,6300,4707,852,88,28811,7755,5596,6900,290,118,56739,6693,3899,4953,253,6,7820,7125,8306,6364,489,132,67310,9367,6150,5139,1229,91,86597,11057,6359,5540,85,94,44768,7945,4998,4069,269,96,34894,7956,3618,4105,45,7,7508,5970
7362,5418,868,107,41419,9617,6573,6379,479,117,115301,12615,6824,4925,635,93,32612,9731,6462,7431,821,134,66819,6759,4138,5169,464,7,8465,7796,9355,7443,1568,154,80661,9413,7000,5652,1742,107,104294,11824,7007,5954,499,104,50535,7961,5592,4326,126,101,37726,9368,4281,4815,756,10,9409,7285
7948,5795,145,118,46836,9650,6857,6646,746,123,125741,14097,7257,5271,981,102,37174,9888,6462,7614,54,134,67702,8471,4289,5344,124,8,9441,7796,10034,7851,561,166,86218,9416,7837,6105,2195,118,112768,12654,7666,7295,390,108,56348,9162,6039,4694,489,110,42083,9368,4508,4976,111,11,9531,8175
