blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
9,900,400,0,555,167,9,620,120,0,178,44,9,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,167,34,0,500,0,0,44,698,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
163,977,77,3,1276,233,334,721,221,4,2485,620,285,600,100,5,1658,189,37,521,21,0,301,83,37,523,23,0,74,273,61,521,21,0,424,358,338,601,96,5,4222,1304,215,608,108,4,1045,157,131,584,84,3,813,99,131,583,83,0,186,145
475,1330,80,10,3117,994,633,1233,733,6,5885,1284,781,894,394,12,3271,791,474,769,269,6,1472,507,413,678,178,1,657,475,801,865,315,10,2251,987,714,901,396,13,11116,2196,924,1008,508,17,6167,664,412,881,381,13,2933,821,412,797,297,0,707,308
1229,2060,810,27,6818,1775,1022,1609,1109,12,9797,1740,1486,1175,675,22,5927,993,903,1004,504,12,2313,507,719,891,386,5,1557,859,1047,1071,71,14,3496,1944,1353,1356,851,29,17882,2931,1354,1282,782,25,8075,1338,733,1232,32,24,4992,821,918,1035,535,3,1656,308
1476,2266,191,31,8295,1909,1126,1817,242,16,11184,2383,1858,1458,208,29,8501,1540,1704,1350,850,22,5289,507,995,1124,619,11,2204,883,1756,1442,442,25,6472,2116,1659,1978,1473,33,24134,4054,1855,2055,285,37,11824,1418,1320,1578,378,34,8237,926,1207,1399,899,3,1886,308
2401,2812,737,51,11158,1931,1675,2233,658,28,20045,3364,2380,1722,472,36,11131,2480,2018,1602,222,26,6568,507,1128,1289,174,13,2210,883,1880,1587,287,26,6562,2116,1883,2199,119,37,26467,4331,2399,2312,542,43,14607,2306,1718,1862,262,44,11021,926,1207,1534,199,3,1886,308
2839,3019,939,56,12925,2526,2326,2554,979,38,27416,3812,2656,1923,273,41,12405,2842,2571,1913,533,37,9562,507,1128,1423,183,13,2210,1098,2680,2021,721,41,10349,2848,2492,2533,453,47,34922,4955,2654,2991,425,47,16473,2627,2258,2246,646,56,14949,1149,1413,1703,363,4,1890,319
3640,3413,1333,69,16956,2933,2921,3661,2081,48,33787,4302,3123,2554,129,44,13838,4039,3034,2342,962,52,15413,849,1561,1668,428,16,4038,1813,3299,2305,1005,49,12594,3220,2626,2785,280,47,36438,6338,2868,3392,827,51,18646,4361,2709,2620,1020,71,19977,1915,1865,1917,577,4,2287,820
4101,3676,1596,77,19828,3405,3310,4103,148,52,40959,4775,3554,2804,379,50,16764,4597,3288,2601,1216,60,20503,945,1753,1839,99,17,4804,1825,3758,2569,69,57,15311,3845,3239,3225,715,60,48127,7299,3577,3743,1177,61,21466,5075,3086,2934,334,79,23122,1947,2272,2134,794,6,3998,1138
