blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,454,129,0,521,21,0,85,745,276,587,87,4,939,9,161,542,42,1,954,467,37,623,123,0,498,253,123,563,63,2,261,80,441,678,178,6,5529,688,283,1020,520,6,1028,9,120,665,165,1,1178,683,120,557,57,0,653,405
863,955,455,15,2283,401,640,873,373,10,7484,1863,924,933,433,15,3752,518,348,727,227,5,1930,925,225,837,337,0,1107,581,553,790,290,8,1133,507,790,941,441,13,10020,1439,931,1379,879,18,4365,229,489,1051,551,14,4322,984,489,759,259,3,1800,800
1386,1204,4,22,4446,1934,769,1118,618,16,8809,1871,1477,1214,714,25,5993,710,874,1088,63,20,4507,979,751,972,37,0,2677,654,1735,1380,880,17,3879,1343,1155,1273,773,21,16011,2244,1484,1674,1174,28,9883,418,639,1243,243,18,4976,1072,639,935,135,5,2807,813
2003,1555,355,32,6772,2953,888,1320,120,20,10947,2765,2125,1555,1055,35,8779,974,992,1224,199,21,5023,1920,807,1167,232,1,3021,839,2168,1656,306,23,6029,1849,1487,1797,47,28,21914,3056,1961,2100,300,36,11920,438,1218,2377,1377,31,7574,1544,1156,1406,601,8,4406,818
2466,1825,625,40,8507,3353,1262,1543,343,24,13628,3207,2773,1908,233,46,12273,1362,1161,1347,322,21,6076,2572,1282,1422,487,1,4757,1494,2846,2027,677,35,10638,2329,1653,1955,200,30,23831,3486,2609,2466,366,48,17072,489,1558,2691,1691,39,10065,2182,1325,1541,111,8,5894,1829
3144,2153,953,49,10617,3919,1683,1866,666,32,25203,4307,3325,2228,553,58,16291,1733,1650,1724,699,34,8965,2944,1771,1576,641,1,7434,1596,3522,2380,1030,48,15823,2415,2185,2284,529,38,31228,4453,3223,2793,693,60,21261,536,1675,2856,205,42,10554,2382,1363,1710,275,9,5898,1954
3482,2345,270,53,11707,3937,2184,2166,266,40,32239,5019,3973,2616,156,71,21835,1782,1650,1846,196,34,8984,2944,1833,1750,165,1,7641,1596,3893,2837,137,54,19915,2871,2625,2568,188,46,36660,5385,3810,3122,1022,70,26450,733,2412,3355,705,61,14578,2402,1608,1955,520,12,8020,2285
4064,2648,573,64,14705,4497,2692,2469,169,48,36820,6696,4288,2840,375,76,24109,3559,2063,2102,452,42,12319,4240,2247,2030,445,1,9945,2231,4144,3098,398,57,22262,3454,3098,2981,601,50,43981,7016,4277,3733,1633,77,33934,761,2842,4355,1705,71,20130,3563,2039,2387,952,13,8598,2746
