blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,752,69,325,601,101,4,3615,775,215,602,102,4,493,139,168,605,105,5,1300,0,168,588,88,0,428,230,185,563,63,2,788,147,325,606,106,4,2854,570,215,594,94,4,558,219,113,584,84,3,695,120,113,583,83,0,397,375
893,934,434,14,3573,557,827,934,434,14,8202,1467,863,954,454,15,2535,186,454,856,351,13,3577,78,485,832,332,0,1005,825,676,818,318,9,3203,690,676,891,391,12,8359,1345,924,999,499,19,4256,245,393,818,318,10,2540,694,393,831,331,1,948,616
1386,1218,718,23,6140,1119,827,1067,567,14,8633,2375,1292,1170,670,21,3748,194,569,1003,493,15,4261,493,508,1042,192,0,1274,1282,1354,1162,662,19,5978,1312,856,1574,1074,16,10412,2011,1255,1521,1021,25,6330,245,703,1153,653,13,4099,1077,519,1120,620,2,1235,1070
1848,1515,1015,31,8763,1491,1238,1360,435,22,12052,2906,1939,1530,1030,32,5888,194,795,1279,164,21,5682,503,796,1236,11,0,2393,1354,1818,1389,14,23,7268,1729,1231,1887,212,24,14779,2507,1841,1857,1357,35,8414,548,1371,1471,136,22,8898,1243,632,1275,125,3,1269,1070
2278,1750,400,38,10587,1533,1646,1658,733,32,21268,3872,2587,1922,122,45,9205,194,1140,1549,434,29,7695,503,1079,1371,146,0,2393,1354,2185,1659,-116,32,9706,1741,1585,2185,510,31,24497,3404,2304,2177,177,44,11128,581,1767,1835,500,33,10941,1300,1028,1410,260,3,1269,1172
3017,2316,966,51,18166,1635,1779,1863,938,34,22093,4067,3140,2188,388,53,12328,405,1527,1804,689,37,10825,1195,1405,1625,400,0,3299,1860,2185,1781,6,32,9706,1741,1875,2403,728,35,29276,4242,2722,2449,449,56,16936,1303,2079,2125,790,43,14453,2045,1351,1664,514,3,2130,1848
3535,2607,1252,57,22338,2325,2207,2183,1258,42,28895,5359,3764,2566,766,65,16569,405,1659,1947,832,38,11824,1469,1567,1819,154,0,3950,3142,2495,2000,225,35,11718,2319,2074,2760,1080,37,30910,4737,3370,2817,117,68,20461,1886,2506,2806,1471,50,19026,2661,1779,2112,962,5,3777,2368
3915,2995,140,61,25843,2821,2708,2512,1582,47,36404,5720,4543,3121,1316,79,21455,405,1926,2112,247,41,12618,1529,1834,2010,345,1,5412,3212,3066,2325,550,46,15609,2583,2359,2978,248,41,36600,5275,3802,3123,423,76,23956,1890,2674,2970,335,52,19871,2683,2131,2328,343,8,4349,2407
